1,0.01485017626321974,0.05217391304347826,0.022360248447204967
2,0.24268774703557314,0.3130434782608696,0.2389563525719132
3,0.5167419536984754,0.5739130434782609,0.5252041627327668
4,0.4484339332165419,0.5478260869565217,0.47516440425311063
5,0.5239130434782608,0.5826086956521739,0.5239698778061949
6,0.43936335403726706,0.5391304347826087,0.4586768304159609
7,0.009238728750923873,0.08695652173913043,0.016439148846629316
8,0.0321256038647343,0.12173913043478261,0.045265445053355974
9,0.38754262574595055,0.4,0.33750134728395603
10,0.3993557037869281,0.4608695652173913,0.3901494831128699
11,0.5079961101700232,0.5826086956521739,0.5204850895354327
12,0.4937652004148168,0.5826086956521739,0.511123197632149
13,0.06179043777461339,0.09565217391304348,0.05201863354037267
14,0.31870802403676207,0.3130434782608696,0.2784257176284309
15,0.4921775783331848,0.5739130434782609,0.510325302716607
16,0.5090124850994416,0.591304347826087,0.5287658207095547
17,0.5242996418188234,0.5826086956521739,0.53024268996136
18,0.4508484553241586,0.5478260869565217,0.46035805626598464
19,0.05301932367149759,0.0782608695652174,0.050193629097220784
20,0.18358677803955165,0.20869565217391303,0.1584045425644447
21,0.49608623006792346,0.5826086956521739,0.5107004421749223
22,0.4516218081435473,0.5565217391304348,0.4774573372365808
23,0.5333890746934226,0.591304347826087,0.5411337454815716
24,0.43786231884057975,0.48695652173913045,0.43505275628037776
25,0.030917874396135265,0.043478260869565216,0.03519668737060042
26,0.2759316770186335,0.2956521739130435,0.2504389330476287
27,0.4952489823333813,0.5739130434782609,0.5071564781519015
28,0.4931782684643097,0.5565217391304348,0.5016327875023527
29,0.537770150012713,0.6086956521739131,0.5542348955392432
30,0.4863699102829538,0.5478260869565217,0.48250840119515753
31,0.004658385093167702,0.05217391304347826,0.008553100498930863
32,0.01789045801055142,0.06086956521739131,0.026198439241917504
33,0.35949593884376496,0.4434782608695652,0.36286274112361067
34,0.4416587320040005,0.5304347826086957,0.4542026316962378
35,0.5101864603143376,0.5826086956521739,0.5245805629437342
36,0.5067609003670385,0.5826086956521739,0.5109671729236946
37,0.03768115942028985,0.06086956521739131,0.036231884057971016
38,0.32164284990371944,0.3565217391304348,0.29390208773097976
39,0.5205094422485728,0.5826086956521739,0.5313643193605386
40,0.5053485162180814,0.591304347826087,0.5251461414032302
41,0.5324016563146998,0.5826086956521739,0.5352350548002722
42,0.4912525879917184,0.5565217391304348,0.5018316415341587
43,0.0014992503748125939,0.017391304347826087,0.0027605244996549345
44,0.1318840579710145,0.22608695652173913,0.14107618909131198
45,0.5041516738447684,0.5739130434782609,0.5188001611914655
46,0.4909154251545556,0.5652173913043478,0.5034714078192338
47,0.49769110542767836,0.5652173913043478,0.509241610904015
48,0.45577321229495144,0.5043478260869565,0.4439106786932874
49,0.055037957211870256,0.1391304347826087,0.07351126849848076
50,0.4233609385783299,0.46956521739130436,0.4213969203099638
51,0.47358293880033014,0.5391304347826087,0.4845982710399186
52,0.5054974295383503,0.591304347826087,0.5275156571192376
53,0.5388746803069053,0.591304347826087,0.5407102559276472
54,0.4991897595158465,0.5826086956521739,0.515142104272539
55,0.015151515151515152,0.06086956521739131,0.02329192546583851
56,0.04937182382834556,0.11304347826086956,0.06198957747525569
